angDist,SourceID,RA,DEC,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff,B_Teff,logg,b_logg,B_logg,[Fe/H],b_[Fe/H],B_[Fe/H],Dist,b_Dist,B_Dist,A0,b_A0,B_A0,AG,b_AG,B_AG,E(BP-RP),b_E(BP-RP),B_E(BP-RP),Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000
0.291960,1385,5.1262234,59.3395818,Gaia DR3 428244523298640256,5.12616934226,59.33950552895,0.000,0.000,132,1636148068921376768,428244523298640256,271108440,0.3875,0.3819,0.0831,0.5642,0.1473,1.821,-1.731,0.444,0.568,0.502,-0.1644,0.4376,-0.1290,0.0226,-0.0358,-0.1372,0.1671,-0.1428,0.2419,-0.3402,382,0,381,1,0.2712,4.0841e+02,0.950,5.4495e-01,95,0,,1.3597,0.1130,-0.092,0.075,-0.115,-0.055,-0.071,44,26,0.777413,53,1.304e-02,1.290e+01,0,0,1.009,0,386,140.76772,7.31665e-01,1.92394e+02,20.316109,0.006280,37,4.74238e+01,5.41280e+00,8.76143e+00,21.148550,0.123954,43,1.41901e+02,7.36231e+00,1.92740e+01,19.367929,0.056458,1.345,0,0,0,0,0,1.780621,0.832441,0.948179,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999992,,,,,,,,,,,,,,,,,,,,,,,5.12618442632,59.33950300631,7.161795,7.982921,-0.3348
0.062061,1389,4.98383385,59.301044950000005,Gaia DR3 428243462448979968,4.98382315080,59.30102859910,0.001,0.000,146,1636148068921376768,428243462448979968,1647941799,0.4337,0.4770,-0.2821,0.6508,-0.4334,10.526,-2.266,0.575,-10.279,0.635,-0.2401,0.0985,-0.1976,0.0144,0.0370,-0.0368,0.0295,-0.2445,0.1577,-0.3952,468,6,467,1,290.4925,1.9121e+06,6.415,4.1634e+04,95,0,,1.8249,0.1197,-0.131,0.032,-0.006,0.016,-0.000,53,29,1.000505,59,1.332e-01,1.750e+02,59,0,20.038,0,424,93919.52903,4.49341e+02,2.09016e+02,13.255477,0.005880,55,6.54621e+04,3.66693e+01,1.78520e+03,13.298567,0.002856,55,7.06716e+04,3.56425e+01,1.98279e+03,12.624784,0.003819,1.449,0,0,0,0,0,0.673783,0.043090,0.630693,-11.77,4.38,2,17,1,14,1.3170e+01,,,901.322,,5500.0,4.5,0.00,0,,,,12.443778,0.034869,16,,NOT_AVAILABLE,0.000000,0.000000,0.999959,,,,,,,,,,,,,,,,,,,,,,,4.98384287856,59.30107428247,9.290759,10.150278,-0.3907
0.065596,1390,5.1375741,59.3342381,Gaia DR3 428244527600228736,5.13757591660,59.33421990245,0.000,0.000,137,1636148068921376768,428244527600228736,805594854,0.0184,0.0187,0.8549,0.0267,31.9875,2.005,2.004,0.025,0.066,0.025,-0.2240,0.2682,-0.2842,-0.0009,0.0292,-0.1168,0.0693,-0.3139,0.2069,-0.4513,451,0,450,1,-2.2487,3.9533e+02,0.000,1.9054e-15,31,0,1.472,,,,,,,,52,26,0.042031,59,2.042e-02,6.893e+01,0,0,0.925,0,466,14177.44688,3.39085e+00,4.18108e+03,15.308372,0.002768,53,6.34339e+03,1.00946e+01,6.28397e+02,15.832739,0.003282,51,1.12306e+04,1.22490e+01,9.16862e+02,14.621884,0.003961,1.240,0,3,0,2,0,1.210855,0.524367,0.686487,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999984,5785.3,5770.4,5809.2,4.2907,4.2694,4.3130,-0.1802,-0.1960,-0.1574,1028.0758,1003.0432,1052.4976,1.0011,0.9921,1.0162,0.8140,0.8064,0.8267,0.4400,0.4358,0.4469,MARCS,5.13755845744,59.33421961028,0.397840,0.401300,-0.4410
0.065220,1391,5.03655985,59.26253385,Gaia DR3 428242569095198336,5.03657348343,59.26251712684,0.000,0.000,144,1636148068921376768,428242569095198336,960927777,0.0273,0.0290,0.7532,0.0401,18.7604,4.999,-4.013,0.036,-2.980,0.038,-0.1968,0.1055,-0.1675,-0.0637,0.0414,-0.1200,0.0141,-0.2201,0.2321,-0.3790,494,0,493,1,1.5542,5.6013e+02,0.000,0.0000e+00,31,0,1.416,,,,,,,,56,27,0.060689,64,6.015e-03,4.562e+01,0,0,1.049,0,528,5547.14376,3.02228e+00,1.83542e+03,16.327194,0.002818,56,2.12991e+03,8.50303e+00,2.50489e+02,17.017637,0.005155,58,5.00718e+03,1.03503e+01,4.83772e+02,15.498914,0.004396,1.287,0,1,0,1,0,1.518723,0.690443,0.828280,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.000000,0.000000,0.999986,4898.2,4793.6,4956.5,4.3364,4.2886,4.3687,-1.0967,-1.2547,-1.0170,981.0154,951.8046,1004.1998,1.0936,0.9972,1.1517,0.8438,0.7666,0.8904,0.4572,0.4151,0.4826,PHOENIX,5.03660838302,59.26253037076,0.573360,0.611918,-0.3671
0.010662,1393,5.1514658,59.32394305,Gaia DR3 428244527590459904,5.15147159343,59.32394286438,0.000,0.000,134,1636148068921376768,428244527590459904,539750212,0.2021,0.2009,-0.0053,0.2924,-0.0182,0.909,0.758,0.256,-0.501,0.274,-0.2320,0.3260,-0.0802,-0.0685,0.0075,-0.1811,0.1923,-0.2576,0.2311,-0.4212,449,0,447,2,0.7320,4.8888e+02,0.461,4.2122e-01,95,0,,1.3475,0.0551,-0.119,0.010,0.044,0.006,-0.002,52,25,0.445142,57,2.418e-02,7.409e+01,0,0,1.024,0,451,289.22921,7.96674e-01,3.63046e+02,19.534262,0.004066,51,1.02366e+02,5.31860e+00,1.92468e+01,20.313152,0.056480,50,2.63979e+02,6.49163e+00,4.06645e+01,18.693972,0.026966,1.267,0,2,0,0,0,1.619181,0.778891,0.840290,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999996,,,,,,,,,,,,,,,,,,,,,,,5.15146499374,59.32394509310,4.123047,4.344426,-0.4112
0.077171,1397,5.08631705,59.25921625,Gaia DR3 428242397296517120,5.08632903480,59.25919570752,0.000,0.000,146,1636148068921376768,428242397296517120,1281751857,0.1035,0.1133,-0.0259,0.1522,-0.1701,3.707,-3.416,0.136,-1.441,0.155,-0.2273,0.1739,-0.0704,-0.0835,0.0790,-0.1378,0.0690,-0.1677,0.1583,-0.3976,466,0,464,2,1.5644,5.2600e+02,0.293,5.6737e-01,95,0,,1.4430,0.0295,-0.054,0.062,0.047,-0.031,0.004,54,27,0.241348,63,8.937e-03,6.498e+01,0,0,1.051,0,494,669.90186,9.49411e-01,7.05597e+02,18.622339,0.003156,50,2.40683e+02,6.78788e+00,3.54578e+01,19.384928,0.030747,49,5.96157e+02,6.15535e+00,9.68519e+01,17.809494,0.011830,1.249,0,2,0,2,0,1.575434,0.762589,0.812845,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999997,4448.6,4280.5,4613.2,4.9226,4.9011,4.9473,-1.6875,-2.3023,-1.5415,990.9637,908.3643,1053.2333,0.7145,0.4685,0.9177,0.5380,0.3503,0.6972,0.2918,0.1889,0.3801,MARCS,5.08635873399,59.25920211227,2.184500,2.476768,-0.3869
0.206491,1398,5.1034343,59.3462428,Gaia DR3 428244592018131072,5.10335184616,59.34628182243,0.001,0.000,119,1636148068921376768,428244592018131072,345553938,0.5277,0.4855,-1.1931,0.8313,-1.4352,2.645,-0.019,0.712,-2.645,0.718,-0.1359,0.2475,0.0302,-0.0224,0.1035,-0.2010,0.2250,-0.2881,0.4467,-0.4163,318,0,317,1,2.5914,3.9746e+02,2.378,2.3864e+00,95,0,,1.3579,0.1518,-0.089,0.049,-0.187,-0.008,-0.147,36,20,1.217200,43,4.641e-02,6.990e+01,0,0,1.105,0,346,119.95820,6.68832e-01,1.79355e+02,20.489792,0.006651,25,5.04130e+01,5.01537e+00,1.00517e+01,21.082186,0.108051,34,1.10719e+02,6.39673e+00,1.73087e+01,19.637339,0.062842,1.343,0,0,0,0,0,1.444847,0.592394,0.852453,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999993,,,,,,,,,,,,,,,,,,,,,,,5.10335201212,59.34629357957,11.381989,11.386856,-0.4108
0.434019,1409,5.0595495,59.3488558,Gaia DR3 428244699396121088,5.05962269242,59.34897044094,0.005,0.002,108,1636148068921376768,428244699396121088,1391079506,4.3343,2.0485,,,,,,,,,-0.5984,,,,,,,,,,106,0,106,0,-0.4438,9.4185e+01,0.000,0.0000e+00,3,0,,,,,,,,,12,7,7.313635,13,1.338e-01,1.106e+02,0,0,,0,113,79.04777,1.09578e+00,7.21383e+01,20.942642,0.015301,9,4.55461e+01,1.07860e+01,4.22272e+00,21.192413,0.257133,11,1.01444e+02,2.02663e+01,5.00556e+00,19.732327,0.216939,1.860,0,0,0,0,0,1.460087,0.249771,1.210316,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000193,0.000028,0.998829,,,,,,,,,,,,,,,,,,,,,,,5.05962269242,59.34897044094,4.334326,2.048517,-0.5984
0.079894,1410,5.0222195,59.3415349,Gaia DR3 428243256280039552,5.02219711810,59.34155393329,0.000,0.000,136,1636148068921376768,428243256280039552,1092386966,0.3047,0.3080,-0.1962,0.4431,-0.4428,3.955,-3.940,0.391,-0.337,0.417,-0.2365,0.2940,-0.1518,-0.0078,-0.0289,-0.0926,0.1697,-0.2015,0.1872,-0.3776,432,0,432,0,4.2688,5.9103e+02,1.253,1.5172e+00,95,0,,1.3710,0.0838,-0.025,0.081,-0.079,-0.006,0.026,50,28,0.664362,55,2.188e-02,5.202e+01,0,0,1.149,0,450,180.42821,6.39352e-01,2.82205e+02,20.046606,0.004732,38,4.58541e+01,4.04115e+00,1.13468e+01,21.185097,0.095727,50,1.99081e+02,5.53895e+00,3.59421e+01,19.000320,0.030443,1.358,0,1,0,6,0,2.184776,1.138491,1.046286,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999999,,,,,,,,,,,,,,,,,,,,,,,5.02223146078,59.34155543156,6.303169,6.625288,-0.3729
0.135958,1417,5.1551261,59.2870816,Gaia DR3 428239953457243648,5.15519044139,59.28710021161,0.000,0.000,143,1636148068921376768,428239953457243648,1114658668,0.1872,0.2043,0.3704,0.2673,1.3855,0.919,-0.889,0.253,0.231,0.281,-0.3015,0.1489,0.0336,-0.1597,0.0748,-0.2302,0.2673,-0.1289,0.1637,-0.4705,444,0,442,2,-0.7743,4.4487e+02,0.000,0.0000e+00,95,0,,1.2822,0.0530,-0.021,-0.005,0.088,0.003,-0.026,51,25,0.456604,57,1.032e-02,9.804e+01,0,0,0.973,0,442,302.32361,8.30960e-01,3.63824e+02,19.486187,0.004062,49,1.02217e+02,6.23904e+00,1.63834e+01,20.314735,0.066329,54,2.75011e+02,6.49412e+00,4.23476e+01,18.649521,0.025916,1.248,0,3,0,2,0,1.665215,0.828548,0.836666,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999986,,,,,,,,,,,,,,,,,,,,,,,5.15519818033,59.28709918366,4.048477,4.444930,-0.4586
0.149836,1421,5.009245,59.2713438,Gaia DR3 428243320711003904,5.00925148132,59.27130231096,0.000,0.000,134,1636148068921376768,428243320711003904,713424910,0.1655,0.1645,0.1799,0.2436,0.7385,0.968,-0.509,0.230,-0.823,0.226,-0.2801,0.1152,0.0007,-0.1221,0.1553,-0.2335,0.1842,-0.3728,0.3358,-0.5336,438,0,436,2,-0.3464,4.4789e+02,0.000,0.0000e+00,95,0,,1.3361,0.0460,-0.116,0.072,0.021,-0.083,0.040,49,25,0.399991,57,2.288e-02,6.034e+01,0,0,0.987,0,461,382.09915,8.65429e-01,4.41514e+02,19.231926,0.003693,51,1.28717e+02,7.04354e+00,1.82745e+01,20.064451,0.059478,53,4.24288e+02,7.20979e+00,5.88489e+01,18.178743,0.018833,1.447,0,25,0,31,0,1.885708,0.832525,1.053183,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999996,,,,,,,,,,,,,,,,,,,,,,,5.00925591248,59.27130596953,3.680953,3.589160,-0.5214
0.060127,1423,5.03791465,59.26161085,Gaia DR3 428242569095198976,5.03790813795,59.26159448294,0.000,0.000,145,1636148068921376768,428242569095198976,635968088,0.0355,0.0383,0.1630,0.0525,3.1037,1.075,-1.054,0.047,-0.213,0.051,-0.2030,0.1061,-0.1628,-0.0663,0.0428,-0.1236,0.0172,-0.2223,0.2379,-0.3831,491,0,489,2,-0.6397,4.8605e+02,0.000,0.0000e+00,31,0,1.313,,,,,,,,56,27,0.080203,64,6.263e-03,6.347e+01,0,0,0.979,0,521,3500.47341,1.80922e+00,1.93480e+03,16.827049,0.002812,59,8.68708e+02,7.45195e+00,1.16574e+02,17.991358,0.009723,53,3.95668e+03,9.27753e+00,4.26480e+02,15.754569,0.004557,1.378,0,3,0,4,0,2.236789,1.164309,1.072480,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999999,7924.5,7862.7,8002.3,4.1041,4.0644,4.1484,0.0126,-0.0938,0.1074,1863.0195,1771.4908,1968.6985,4.6716,4.6456,4.7010,3.6516,3.6278,3.6790,2.0163,2.0040,2.0307,A,5.03791730390,59.26159543086,0.751359,0.810894,-0.3712
0.075747,1425,5.0686207,59.34960695,Gaia DR3 428244699398895872,5.06859884020,59.34958910270,0.000,0.000,131,1636148068921376768,428244699398895872,696266988,0.3231,0.3099,0.5047,0.4607,1.0955,1.510,-1.502,0.399,0.161,0.429,-0.2685,0.3754,-0.0884,-0.0091,-0.0498,-0.0955,0.1595,-0.1701,0.1624,-0.4372,411,0,409,2,2.6710,5.0653e+02,1.065,1.0141e+00,95,0,,1.4968,0.0872,-0.039,0.063,-0.029,0.031,-0.005,48,27,0.693554,55,3.797e-03,1.611e+02,0,0,1.095,0,438,177.64524,6.79171e-01,2.61562e+02,20.063482,0.004982,43,7.23298e+01,5.03903e+00,1.43539e+01,20.690248,0.075692,45,2.09177e+02,7.07469e+00,2.95669e+01,18.946609,0.036915,1.585,0,1,0,0,0,1.743639,0.626766,1.116873,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999987,,,,,,,,,,,,,,,,,,,,,,,5.06861193113,59.34958838771,6.418487,6.826525,-0.4332
0.326251,1426,5.1094919,59.2623352,Gaia DR3 428242431651742720,5.10962509836,59.26227538174,0.001,0.000,149,1636148068921376768,428242431651742720,980749661,0.4800,0.5334,1.2674,0.7396,1.7136,4.533,-4.467,0.690,0.775,0.776,-0.2000,-0.0113,0.0815,-0.2133,0.0959,-0.2974,0.2543,-0.1628,0.4402,-0.4138,262,0,262,0,0.9790,2.8926e+02,0.000,0.0000e+00,95,0,,1.6839,0.1618,0.063,0.161,0.050,-0.151,0.049,31,21,1.250296,37,4.158e-03,1.120e+02,0,0,1.042,0,289,117.48928,7.36069e-01,1.59617e+02,20.512371,0.007339,26,6.70975e+01,1.13931e+01,5.88933e+00,20.771776,0.184377,29,1.20010e+02,6.37674e+00,1.88200e+01,19.549850,0.057814,1.593,0,0,0,0,0,1.221926,0.259405,0.962521,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999988,,,,,,,,,,,,,,,,,,,,,,,5.10966393970,59.26227193906,11.009390,12.297140,-0.3972
0.055657,1433,5.16207955,59.3054908,Gaia DR3 428241435223807360,5.16207620721,59.30547543418,0.000,0.000,147,1636148068921376768,428241435223807360,756996144,0.0225,0.0246,0.4625,0.0331,13.9824,5.150,4.653,0.030,-2.208,0.033,-0.2027,0.1648,-0.1431,-0.0704,0.0400,-0.1565,0.1394,-0.2000,0.1850,-0.4162,492,0,492,0,0.6240,5.2734e+02,0.000,0.0000e+00,31,0,1.460,,,,,,,,57,27,0.052957,64,1.645e-02,6.098e+01,1,0,1.019,0,501,7802.99617,2.47331e+00,3.15488e+03,15.956714,0.002777,58,3.37485e+03,8.08382e+00,4.17482e+02,16.517908,0.003814,59,6.36552e+03,9.17445e+00,6.93831e+02,15.238310,0.004091,1.248,0,2,0,3,0,1.279598,0.561194,0.718404,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999993,5389.6,5373.8,5408.4,4.2276,4.2037,4.2483,-1.0244,-1.0596,-1.0005,1389.6967,1344.8779,1439.6274,0.9403,0.9289,0.9536,0.7540,0.7445,0.7651,0.4122,0.4070,0.4183,MARCS,5.16203569642,59.30548524693,0.486181,0.529843,-0.4052
0.062321,1434,5.079764900000001,59.34970635,Gaia DR3 428244699398897152,5.07976776325,59.34968910018,0.000,0.000,129,1636148068921376768,428244699398897152,1108951552,0.0599,0.0570,0.4639,0.0827,5.6075,0.520,0.324,0.077,0.407,0.079,-0.2370,0.1941,-0.1849,-0.0445,-0.0382,-0.1187,0.1333,-0.1686,0.1925,-0.4034,443,0,442,1,1.7175,5.1166e+02,0.280,2.0187e+00,31,0,1.391,,,,,,,,51,27,0.128546,57,1.867e-02,5.531e+01,0,0,1.058,0,475,1938.37398,1.41732e+00,1.36763e+03,17.468773,0.002867,56,6.78045e+02,7.18973e+00,9.43075e+01,18.260395,0.011846,52,1.79597e+03,6.08672e+00,2.95063e+02,16.612150,0.005275,1.276,0,1,0,0,0,1.648245,0.791622,0.856623,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999999,4878.1,4828.1,4982.3,4.7096,4.6641,4.7334,-0.9587,-1.0334,-0.6853,855.6150,821.3164,956.4366,1.3984,1.3503,1.4902,1.0659,1.0274,1.1385,0.5768,0.5561,0.6150,PHOENIX,5.07976493728,59.34968729179,1.243930,1.250282,-0.3944
0.329644,1437,4.9841272,59.3144329,Gaia DR3 428243840401318656,4.98429743635,59.31446183414,0.001,0.001,132,1636148068921376768,428243840401318656,126850830,0.8712,0.8478,1.5094,1.3345,1.1311,3.943,-3.566,1.253,1.683,1.203,-0.2698,0.2955,-0.1125,-0.1925,0.0756,-0.4832,0.4677,-0.4792,0.4338,-0.6732,184,0,183,1,0.6042,1.9884e+02,2.437,1.3151e+00,95,0,,1.4211,0.2134,0.150,0.107,0.051,-0.135,0.063,21,16,2.297943,26,7.299e-03,1.506e+02,0,0,1.030,0,209,101.81641,8.68826e-01,1.17188e+02,20.667822,0.009666,17,3.44674e+01,3.49112e+00,9.87287e+00,21.495022,0.110007,24,1.17425e+02,5.76327e+00,2.03747e+01,19.573494,0.053422,1.492,0,0,0,0,0,1.921528,0.827200,1.094328,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999998,,,,,,,,,,,,,,,,,,,,,,,4.98432849636,59.31445435553,20.166183,18.870882,-0.6533
0.858624,1439,4.9824886,59.2982892,Gaia DR3 428243428078832256,4.98240925271,59.29805415918,0.000,0.000,132,1636148068921376768,428243428078832256,1226326415,0.3467,0.3389,1.5279,0.4955,3.0834,5.669,-5.575,0.416,1.026,0.436,-0.2391,0.2319,-0.1494,-0.0614,-0.0052,-0.1417,0.1496,-0.1626,0.1710,-0.4095,396,0,396,0,3.8701,5.3575e+02,1.408,1.6332e+00,95,0,,1.3377,0.0945,-0.009,0.049,-0.035,-0.083,0.072,45,28,0.707515,51,1.355e-02,1.122e+02,0,0,1.141,0,431,170.34678,6.94573e-01,2.45254e+02,20.109032,0.005214,47,6.06339e+01,4.97352e+00,1.21913e+01,20.881754,0.089102,45,1.80707e+02,6.24887e+00,2.89184e+01,19.105459,0.037735,1.417,0,0,0,0,0,1.776295,0.772722,1.003572,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999997,,,,,,,,,,,,,,,,,,,,,,,4.98245778117,59.29804959904,6.712274,6.938196,-0.3988
0.091100,1440,5.1562049000000005,59.3208156,Gaia DR3 428241469583528960,5.15622497455,59.32079245997,0.000,0.000,136,1636148068921376768,428241469583528960,151461368,0.1658,0.1674,0.5598,0.2449,2.2859,2.307,-1.942,0.217,-1.245,0.226,-0.2028,0.2875,-0.1212,-0.0594,0.0222,-0.1847,0.1842,-0.3043,0.2554,-0.4234,434,0,432,2,-0.2561,4.3626e+02,0.000,0.0000e+00,95,0,,1.4149,0.0460,-0.103,0.032,0.052,-0.023,-0.018,50,24,0.372737,56,2.355e-02,5.566e+01,0,0,0.990,0,436,374.62538,8.34558e-01,4.48891e+02,19.253374,0.003666,48,1.30073e+02,4.78837e+00,2.71643e+01,20.053078,0.040067,49,3.44734e+02,5.08360e+00,6.78130e+01,18.404184,0.016451,1.267,0,3,0,2,0,1.648893,0.799704,0.849190,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999996,,,,,,,,,,,,,,,,,,,,,,,5.15624189263,59.32079799339,3.492515,3.583897,-0.4127
0.084767,1443,5.1490353,59.2795487,Gaia DR3 428239923385669376,5.14899283951,59.27953953824,0.000,0.000,139,1636148068921376768,428239923385669376,43110092,0.1462,0.1511,0.7890,0.2091,3.7734,1.645,-0.144,0.195,1.639,0.205,-0.2187,0.1447,-0.0892,-0.1191,0.0751,-0.1976,0.1648,-0.1797,0.2345,-0.3900,451,0,450,1,-0.2471,4.7042e+02,0.000,1.9075e-15,95,0,,1.2998,0.0412,-0.048,-0.000,0.090,-0.025,0.042,52,26,0.331020,58,1.443e-02,8.962e+01,0,0,0.991,0,458,424.51507,8.45843e-01,5.01884e+02,19.117634,0.003503,48,1.43387e+02,6.13212e+00,2.33829e+01,19.947269,0.046517,52,3.84157e+02,6.17764e+00,6.21850e+01,18.286623,0.017864,1.243,0,3,0,1,0,1.660646,0.829636,0.831011,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999995,,,,,,,,,,,,,,,,,,,,,,,5.14899409625,59.27953225482,3.129264,3.266126,-0.3762
0.016908,1444,5.0041628,59.2733299,Gaia DR3 428243325009427072,5.00415384526,59.27333096096,0.000,0.000,143,1636148068921376768,428243325009427072,190843639,0.0895,0.0962,1.8282,0.1321,13.8396,4.819,-4.579,0.122,-1.502,0.126,-0.2580,0.1368,-0.1151,-0.0540,0.0352,-0.1225,0.1219,-0.2630,0.2165,-0.4249,478,0,474,4,-0.6402,4.7077e+02,0.000,0.0000e+00,31,0,1.284,,,,,,,,54,28,0.207121,62,1.206e-02,1.619e+02,1,0,0.978,0,513,842.15573,1.02879e+00,8.18585e+02,18.373886,0.003058,57,1.78571e+02,6.01724e+00,2.96766e+01,19.709015,0.036692,56,1.00158e+03,8.68675e+00,1.15300e+02,17.246180,0.010147,1.401,0,1,0,0,0,2.462835,1.335129,1.127707,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999617,3603.7,3592.6,3619.1,4.3080,4.1929,4.5127,-0.6108,-0.6860,-0.4882,846.1606,626.7933,1053.6053,1.1287,1.0643,1.1819,0.7536,0.7104,0.7892,0.4503,0.4274,0.4691,MARCS,5.00419367392,59.27333763749,1.958631,2.007651,-0.4164
0.113128,1445,5.12546935,59.34129855,Gaia DR3 428244523299936896,5.12545146173,59.34126847858,0.000,0.000,144,1636148068921376768,428244523299936896,1158987154,0.1144,0.1223,0.6297,0.1704,3.6958,8.038,4.817,0.142,6.434,0.167,-0.1981,0.3312,-0.1345,-0.0384,-0.0070,-0.1412,0.1392,-0.2193,0.1827,-0.4151,439,0,437,2,-0.5116,4.4132e+02,0.000,0.0000e+00,95,0,,1.3591,0.0328,-0.117,0.020,-0.039,0.009,-0.030,51,25,0.260296,58,9.216e-03,2.497e+01,0,0,0.982,0,442,597.45859,9.74699e-01,6.12967e+02,18.746597,0.003276,50,1.88323e+02,9.04927e+00,2.08109e+01,19.651281,0.052246,51,6.36157e+02,7.39806e+00,8.59898e+01,17.738983,0.013180,1.380,0,2,0,0,0,1.912298,0.904684,1.007614,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999985,3684.3,3658.8,3698.8,4.4115,4.3639,4.4767,-1.8280,-1.9113,-1.7310,595.0139,569.3264,628.7758,0.4501,0.4049,0.4809,0.3167,0.2845,0.3386,0.1707,0.1535,0.1826,PHOENIX,5.12540947715,59.34123988242,2.291653,2.662618,-0.4061
0.076372,1455,5.0999452000000005,59.2596315,Gaia DR3 428242431646602624,5.09996982678,59.25961442387,0.000,0.000,127,1636148068921376768,428242431646602624,1263277545,0.3364,0.3182,-0.1713,0.4615,-0.3713,3.349,-3.107,0.436,-1.249,0.449,-0.1942,0.2591,-0.2124,0.0016,0.0596,-0.1044,0.1346,-0.0656,0.2593,-0.3272,401,0,399,2,1.4176,4.5395e+02,0.975,8.1229e-01,95,0,,1.5331,0.0941,-0.012,-0.029,0.049,-0.029,0.097,47,27,0.711957,53,1.797e-02,5.397e+01,0,0,1.050,0,405,170.87905,7.08420e-01,2.41212e+02,20.105644,0.005278,38,5.81029e+01,6.39367e+00,9.08756e+00,20.928049,0.119508,43,1.64745e+02,6.43648e+00,2.55955e+01,19.205866,0.042587,1.304,0,0,0,1,0,1.722183,0.822405,0.899778,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999997,,,,,,,,,,,,,,,,,,,,,,,5.09999684506,59.25961997345,7.050255,7.141163,-0.3211
0.132313,1459,5.1028912,59.2600018,Gaia DR3 428242431656907136,5.10294574556,59.26002574772,0.013,0.009,93,1636148068921376768,428242431656907136,386568791,13.0659,9.4315,,,,,,,,,-0.0382,,,,,,,,,,113,0,113,0,39.1790,2.3082e+03,70.428,1.0591e+02,3,0,,,,,,,,,14,9,57.547543,16,1.739e-01,1.138e+02,0,0,,0,119,42.13359,1.11123e+00,3.79163e+01,21.625795,0.028767,11,8.64214e+01,8.74879e+00,9.87809e+00,20.496990,0.109949,12,3.87379e+02,1.32993e+01,2.91277e+01,18.277555,0.037466,11.245,0,0,0,0,0,2.219435,-1.128805,3.348240,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000020,0.000458,0.997474,,,,,,,,,,,,,,,,,,,,,,,5.10294574556,59.26002574772,13.065946,9.431520,-0.0382
