SourceID,filter,OID,RA,DEC,numobs,sf,FAP,period,period_w,power,power_w,mean,std,min,max,upsilon_class,upsilon_prob,upsilon_flag,upsilon_period,identifier,dist,type,Gaia_count,multiflag,GaiaDist,fluxratio,Gmag,Plx,e_Plx,Plxflag,XMM,XMM_dist,Chandra,Chandra_dist,inside_flag,ic10_flag,lc_var,var,var_flag
1791,zg,806103100030026,4.9725247,59.2863713,310,0.9825907121355876,0.06863377979682504,0.1076823679948939,1.0000143393856216,0.06442770087830614,0.01189360584035728,18.605722427368164,0.055119890719652176,18.414257049560547,18.95808219909668,EB_ED,0.8,1.0,0.13851722347156906,,,,1,0,0.056182,0.0,17.755421,0.3161,0.0886,1,0,,0,,False,False,N,N,False
1794,zg,806103100045237,4.9706706,59.2892979,47,0.9769166226905323,0.012834214543193811,0.3460083612148834,0.9973389394429201,0.37324953736895367,0.0011187618228171673,21.51627540588379,0.20364819467067719,20.799171447753906,21.86743927001953,RRL_c,0.35,1.0,0.3459971170815463,,,,1,0,0.190615,0.0,20.089424,0.0092,0.4382,0,0,,0,,False,False,N,N,False
1798,zg,1809111300005680,4.979031,59.2785538,65,0.6611503275553671,0.0038931898964935014,0.10506750638924184,2800.0,0.3266303494522894,0.0837860646096941,18.592405319213867,0.05615123733878136,18.36817169189453,18.685810089111328,CEPH_Other,0.37,1.0,2.881162908641946,,,,1,0,0.027074,0.0,17.720345,0.3168,0.0933,1,0,,0,,False,False,N,N,False
1801,zg,1809111300004010,4.9845879,59.3340366,48,0.9885313747210818,0.6590197308873181,0.18037792670620284,2800.0,0.2315884010721182,0.1340674934132097,20.265806198120117,0.1420547068119049,19.98451042175293,20.67691993713379,DSCT,0.34,1.0,0.030937274730968443,,,,1,0,0.092465,0.0,19.092402,-0.1145,0.2002,0,0,,0,,False,False,N,N,False
1801,zg,806103100040103,4.9844893,59.3340404,269,0.04289855143276108,0.0001327492212724577,29.56515587332356,1.0000143393856216,0.11714842673031653,0.047699375945313593,20.31203842163086,0.153250589966774,19.406494140625,20.864004135131836,CEPH_Other,0.21,1.0,29.646307188235294,,,,1,0,0.092465,0.0,19.092402,-0.1145,0.2002,0,0,,0,,False,False,N,N,False
1805,zg,806103100019134,5.1563314,59.3364631,353,0.9999999999999972,0.08630800485440951,0.11877396303664293,1.0000143393856216,0.056335270485125634,0.001805285941314852,17.984621047973633,0.03114292584359646,17.87151527404785,18.176509857177734,EB_ED,0.73,1.0,0.034955418379803024,,,,1,0,0.074072,0.0,17.074743,0.4079,0.0619,1,0,,0,,False,False,N,N,False
1805,zg,1809111300004030,5.1563535,59.3364554,66,0.9961794410081588,0.14175898654738678,0.10740300247716661,2800.0,0.2333455646365801,0.041351898285177914,17.966106414794922,0.03303249180316925,17.84197425842285,18.052494049072266,NonVar,0.57,1.0,0.04059976147757215,,,,1,0,0.074072,0.0,17.074743,0.4079,0.0619,1,0,,0,,False,False,N,N,False
1800,zg,806103100044999,5.0841021,59.3576032,15,0.011562599859056824,0.010292016097451439,0.5055950667398365,0.9973006261229185,0.7891963620694836,0.18401333071500747,21.592533111572266,0.3360278308391571,20.776676177978516,21.981359481811523,DSCT,0.62,1.0,0.05791905001253794,,,,2,1,1.096045,1.0636863735892048,20.78595,-1.1923,1.1332,0,0,,0,,False,False,N,N,False
1811,zg,1809111300045763,4.9755507,59.3262677,48,0.6443474859093888,0.0014107857346538635,0.7981780481650604,2800.0,0.44052479759557656,0.18878030773707932,20.141828536987305,0.14438173174858093,19.668380737304688,20.359664916992188,DSCT,0.55,1.0,0.03586965748904882,,,,1,0,0.159481,0.0,18.478083,0.1645,0.1344,1,0,,0,,False,False,N,N,False
1811,zg,806103100019378,4.9755677,59.3263195,269,7.962296074546882e-05,0.0004985992849884856,1.035065570033384,1.0000143393856216,0.10798708386705329,0.03623581957582655,20.173038482666016,0.14868707954883575,19.32719612121582,20.603092193603516,DSCT,0.52,1.0,0.23015450577430488,,,,1,0,0.159481,0.0,18.478083,0.1645,0.1344,1,0,,0,,False,False,N,N,False
1815,zg,806103400035880,5.0745392,59.2496999,246,0.2276188458121996,0.0009257202487158656,29.506439412102644,0.9973628734147943,0.11279046391127139,0.032967042373878624,19.993906021118164,0.13515883684158325,19.45748519897461,20.434608459472656,NonVar,0.52,1.0,0.048392130510657494,,,,1,0,0.095446,0.0,18.782207,0.1331,0.1624,0,0,,0,,False,False,N,N,False
1815,zg,1809111300037721,5.074599,59.2496655,51,0.9978749900131899,0.24440286794136992,0.6546974643280049,2800.0,0.2689101054183308,0.03358703810024768,19.991544723510742,0.11050337553024292,19.739627838134766,20.322254180908203,RRL_ab,0.58,1.0,0.6547278357075899,,,,1,0,0.095446,0.0,18.782207,0.1331,0.1624,0,0,,0,,False,False,N,N,False
1818,zg,1809111300028059,5.0821075,59.3579093,25,0.5265766250425359,0.14105759545244165,0.4735172972619001,2800.0,0.4872231247188539,0.4465988679604545,20.88040542602539,0.22470416128635406,20.29047966003418,21.395029067993164,RRL_ab,0.24,1.0,0.5871473742197557,,,,1,0,0.047634,0.0,19.196703,0.5409,0.2206,1,0,,0,,False,False,N,N,False
1818,zg,806103100035809,5.0820697,59.3579283,156,0.7892043993284149,0.004730726506140739,0.4807601013634112,0.9973756746669208,0.14822454844632874,0.02237298407050186,20.98008155822754,0.20425890386104584,20.37001609802246,21.49726676940918,NonVar,0.71,1.0,0.03144940649388468,,,,1,0,0.047634,0.0,19.196703,0.5409,0.2206,1,0,,0,,False,False,N,N,False
3171,zg,806103400042003,5.0981672,59.2512517,45,1.3808896442509372e-38,8.308287157616628e-05,0.4995330189542037,0.4993309103944149,0.503598431017405,0.19155809776334237,20.318431854248047,0.43439918756484985,19.4052791595459,21.66641616821289,EB_ED,0.64,1.0,0.9984134753932605,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,,False,False,V,V,False
1823,zg,806103100035838,5.1137639,59.3539968,308,0.996873161453736,1.948914312537798e-05,0.49864507358720267,1.0000143393856216,0.11526349729017729,0.362237190643404,19.791709899902344,0.10263574123382568,19.440990447998047,20.031877517700195,NonVar,0.53,1.0,0.045112535553875836,[LL2015] 49,0.064759,Cl*,1,0,0.064759,0.0,20.347078,,,0,0,,0,,False,False,N,N,False
1823,zg,1809111300028120,5.1138262,59.3539972,50,0.9775715330045492,0.08355793212971752,0.10457296223671472,2800.0,0.310643735119611,0.02866202664945175,19.7847957611084,0.09725075215101242,19.44954490661621,19.94361686706543,DSCT,0.6,1.0,0.05528436634159867,[LL2015] 49,0.064759,Cl*,1,0,0.064759,0.0,20.347078,,,0,0,,0,,False,False,N,N,False
1827,zg,806103100019308,5.1650385,59.3307027,349,0.9999999997944865,0.026239060762156183,0.992270124945643,1.0000143393856216,0.06377918164100674,0.00018962333332476992,18.32520294189453,0.038868192583322525,18.16732406616211,18.520931243896484,EB_ED,0.46,1.0,0.9923178735068913,,,,1,0,0.06237,0.0,17.269382,0.2584,0.071,1,0,,0,,False,False,N,N,False
1824,zg,806103400029930,5.071563,59.2493956,38,0.4959227360380887,0.0022855002407732583,0.22398683745260234,0.9973174179514279,0.5043094499735361,0.11088076944983608,21.418825149536133,0.24884873628616333,20.784027099609375,21.85491371154785,DSCT,0.64,1.0,0.038816027410597226,,,,1,0,0.125045,0.0,20.186728,0.952,0.4892,1,0,,0,,False,False,N,N,False
1827,zg,1809111300004201,5.1650731,59.3306889,66,0.051410903848632526,0.05545916523339168,0.10157376698023167,2800.0,0.25856138424648867,0.08201947679370783,18.296613693237305,0.05389668419957161,18.020801544189453,18.391456604003906,NonVar,0.53,1.0,0.07077664646178658,,,,1,0,0.06237,0.0,17.269382,0.2584,0.071,1,0,,0,,False,False,N,N,False
1828,zg,806103100020275,4.9681068,59.2914736,318,0.999984258051732,0.023828340380988664,0.15019974177867126,1.0000143393856216,0.06970174856405371,0.0005659104668025273,18.029773712158203,0.036324840039014816,17.862815856933594,18.14544105529785,NonVar,0.61,1.0,0.03033793273984697,,,,1,0,0.085587,0.0,16.594969,1.7714,0.0484,1,0,,0,,False,False,N,N,False
1828,zg,1809111300005274,4.9681094,59.291458,66,0.005402297580186093,0.21221966139148277,0.32141516021031363,2800.0,0.22165040051357232,0.0908069301683943,18.001188278198242,0.0495290569961071,17.704635620117188,18.061206817626953,NonVar,0.56,1.0,0.04407444676109492,,,,1,0,0.085587,0.0,16.594969,1.7714,0.0484,1,0,,0,,False,False,N,N,False
1829,zg,806103100035808,5.0804823,59.3582597,41,3.4066768035598894e-07,0.00035218456557211503,0.1694315686689232,0.9973876219880701,0.5187862280041702,0.16019160760490897,21.463762283325195,0.3426375687122345,20.287673950195312,21.984495162963867,DSCT,0.47,1.0,0.039863966204897947,,,,1,0,0.143263,0.0,20.362707,0.9195,0.5462,1,0,,0,,False,False,V,V,False
1832,zg,1809111300042747,4.9766085,59.2793255,14,0.09550661223365031,0.0023712036478819145,0.13103816074089378,2800.0,0.8809752578835378,0.46834608027532443,21.046939849853516,0.30307430028915405,20.413166046142578,21.58755874633789,DSCT,0.86,1.0,0.053370226202957595,,,,1,0,0.128158,0.0,19.902628,0.2957,0.3796,0,0,,0,,False,False,N,N,False
1835,zg,806103400000249,5.1075559,59.2522439,238,0.7676009952346479,0.012267582127067887,0.15575516374807466,1.000014139092549,0.0958412419472874,0.009133804283565741,19.991275787353516,0.12342888861894608,19.315567016601562,20.354602813720703,NonVar,0.74,1.0,0.05904995474933705,,,,1,0,0.088821,0.0,18.834097,0.5023,0.1693,1,0,,0,,False,False,N,N,False
1836,zg,1809111300005906,4.9866799,59.27077,22,0.018745488048767033,0.0003090622862376413,0.9621991666770624,2800.0,0.7740880214744749,0.02423213196210379,20.846351623535156,0.2878645062446594,20.188642501831055,21.39529800415039,DSCT,0.76,1.0,0.14039436805356867,,,,1,0,0.072165,0.0,19.935492,1.2801,0.4334,1,0,,0,,False,False,N,N,False
1835,zg,1809111300006519,5.1075592,59.2522035,55,0.9729258872760596,0.976797463456315,1.034536448477211,2800.0,0.16415350012420576,0.04950667867741853,19.978635787963867,0.12270133197307587,19.702434539794922,20.293983459472656,NonVar,0.87,1.0,0.04643184579367927,,,,1,0,0.088821,0.0,18.834097,0.5023,0.1693,1,0,,0,,False,False,N,N,False
1837,zg,806103100020131,4.9652335,59.2988824,91,0.5715317435964734,0.004860424665159162,0.12744626940119438,1.000023156365454,0.23415398390915299,0.001949338682684041,21.238601684570312,0.22071146965026855,20.363433837890625,21.72209358215332,NonVar,0.47,1.0,0.03425705529493375,,,,1,0,0.07583,0.0,20.158953,-0.1648,0.457,0,0,,0,,False,False,N,N,False
1837,zg,1809111300005057,4.9652261,59.2988368,12,0.5326116440720816,0.007706261710535139,0.10282511598294986,2800.0,0.9054110324722489,0.05434849124212878,21.16462516784668,0.2646936774253845,20.819141387939453,21.751827239990234,EB_ESD,0.35,1.0,0.10650654532978478,,,,1,0,0.07583,0.0,20.158953,-0.1648,0.457,0,0,,0,,False,False,N,N,False
1838,zg,806103400044227,5.0872934,59.249621,15,0.38486744771045456,0.0019515508503819838,0.5347239376828539,0.9973288712492079,0.8342900880535764,0.17857532364408077,21.45205307006836,0.26725518703460693,20.902467727661133,22.032230377197266,DSCT,0.53,1.0,0.037194630279404985,,,,1,0,0.268861,0.0,20.02602,0.7131,0.5006,1,0,,0,,False,False,N,N,False
1843,zg,806103100036139,5.1778247,59.3142982,336,0.08434765068195327,7.900414405599773e-16,981.8020181561881,1.0000143393856216,0.226353228480905,0.03570537732725455,18.792747497558594,0.06726983189582825,18.546789169311523,18.972463607788086,LPV_SRV_AGB_C,0.23,0.0,1133.9712499500001,,,,1,0,0.059928,0.0,17.4216,1.0713,0.072,1,1,1.215767,1,0.637628,False,False,N,N,False
1843,zg,1809111300004711,5.1778359,59.3142883,65,0.8239474872286021,0.024340863141901127,0.13352581478522302,2800.0,0.28257220914385495,0.062521731402272,18.755382537841797,0.06162409111857414,18.624942779541016,18.931976318359375,DSCT,0.62,1.0,0.15417806359832478,,,,1,0,0.059928,0.0,17.4216,1.0713,0.072,1,1,1.215767,1,0.637628,False,False,N,N,False
1844,zg,1809111300003319,5.0572575,59.3583525,63,0.9961480894401414,0.005642768186202522,0.96243390564805,2800.0,0.32622557495405463,0.052175363628382994,19.383344650268555,0.0764276385307312,19.21268653869629,19.526567459106445,DSCT,0.92,1.0,0.0941341293176461,,,,1,0,0.062656,0.0,18.397566,0.365,0.1276,1,0,,0,,False,False,N,N,False
1844,zg,806103100018523,5.0572374,59.3583566,346,0.9390273455801464,0.09316971764245359,0.25293198935764444,1.0000143393856216,0.056914808979139433,0.01459785553085273,19.416629791259766,0.08939264714717865,19.09259033203125,19.858413696289062,EB_ED,0.35,1.0,0.06099406986795041,,,,1,0,0.062656,0.0,18.397566,0.365,0.1276,1,0,,0,,False,False,N,N,False
1849,zg,1809111300003479,5.1167194,59.3541119,66,0.8317104707833691,0.024925363735377404,0.32141516021031363,2800.0,0.2787165224252331,0.09080693016839425,18.025177001953125,0.039372947067022324,17.86160659790039,18.095394134521484,NonVar,0.57,1.0,0.062169567713003845,,,,1,0,0.069,0.0,16.972538,0.8648,0.0557,1,0,,0,,False,False,N,N,False
1849,zg,806103100018645,5.1167004,59.3541205,356,0.9999999999735653,0.12683881357034785,0.10966145288436664,1.0000143393856216,0.0536842075825151,0.02546187758541141,18.052274703979492,0.03354291990399361,17.923660278320312,18.14995574951172,NonVar,0.56,1.0,0.05308232884493856,,,,1,0,0.069,0.0,16.972538,0.8648,0.0557,1,0,,0,,False,False,N,N,False
1850,zg,806103100035990,5.1628432,59.3338686,352,1.4412050224149598e-23,3.473313424941895e-09,0.9972441069114794,1.0000143393856216,0.14576038902822522,0.9062941526907431,17.09967041015625,0.042756568640470505,16.87520980834961,17.224563598632812,RRL_ab,0.55,1.0,0.49866809584432725,,,,1,0,0.169519,0.0,16.637283,0.3021,0.0488,1,0,,0,,False,False,V,V,False
1853,zg,806103400039586,5.1494299,59.2653487,33,0.8611140282813601,0.00024254920122806375,0.11073406567098194,0.9973428846110736,0.6099016398531187,0.05531682881035947,21.341350555419922,0.21736551821231842,20.916372299194336,21.762191772460938,DSCT,0.78,1.0,0.14228983086050614,,,,1,0,0.151538,0.0,19.504244,0.5277,0.2673,1,0,,0,,False,False,N,N,False
1850,zg,1809111300028337,5.1629102,59.3338721,66,1.4372433772059054e-30,0.010649167817866203,0.14520695221302013,2800.0,0.2991574708729832,0.0018712458136795442,17.083194732666016,0.062223631888628006,16.88591957092285,17.212621688842773,NonVar,0.49,1.0,0.14520845935911914,,,,1,0,0.169519,0.0,16.637283,0.3021,0.0488,1,0,,0,,False,False,V,V,False
1856,zg,806103100019059,5.1559883,59.3387921,340,0.10145244836299046,0.29907155904768,0.20249287766444643,1.0000143393856216,0.05023039682850041,0.0030799977105799865,19.525781631469727,0.10179334878921509,18.957958221435547,19.848058700561523,NonVar,0.63,1.0,0.03212587912685653,,,,1,0,0.053646,0.0,18.463873,0.4153,0.1538,1,0,,0,,False,False,N,N,False
1856,zg,1809111300003961,5.1560345,59.338793,61,0.9695576262547023,0.04371651277640878,0.10317237561181605,2800.0,0.2827192950249463,0.0038914204219268555,19.497344970703125,0.08899938315153122,19.252717971801758,19.697139739990234,DSCT,0.91,1.0,0.07434666951258287,,,,1,0,0.053646,0.0,18.463873,0.4153,0.1538,1,0,,0,,False,False,N,N,False
1859,zg,1809111300028048,5.0547062,59.3584341,23,0.6322981009224176,0.0010585505296669597,0.9187555150421571,2800.0,0.7202948271587994,0.05925053628288893,20.942567825317383,0.2227891981601715,20.430896759033203,21.360862731933594,DSCT,0.83,1.0,0.0890210984143564,,,,1,0,0.053048,0.0,20.096367,0.1913,0.4171,0,0,,0,,False,False,N,N,False
1853,zg,1809111300006141,5.1494586,59.2652619,11,0.45936929754503475,0.0038942933716743407,3.146476679302864,2800.0,0.9364392080794218,0.039370862144552654,21.384580612182617,0.28331586718559265,20.961360931396484,21.815383911132812,DSCT,0.49,1.0,0.05083777673309744,,,,1,0,0.151538,0.0,19.504244,0.5277,0.2673,1,0,,0,,False,False,N,N,False
1863,zg,806103100029656,5.1740869,59.322521,248,0.9281927373481627,1.3513909988488514e-06,1.0351611132768417,1.0000110121384305,0.1583805354678593,0.06071726621543785,20.40387535095215,0.1540161669254303,19.904006958007812,20.765758514404297,RRL_ab,0.56,1.0,0.5079313328711538,,,,1,0,0.104314,0.0,19.382929,0.0779,0.2582,0,0,,0,,False,False,N,N,False
1859,zg,806103100035805,5.0546389,59.3584687,127,0.7894515593729965,0.0015585112761177752,0.2957452363282415,0.9973548282402958,0.19242211925768876,0.018328992821985454,21.018892288208008,0.19819770753383636,20.273845672607422,21.45636749267578,NonVar,0.49,1.0,0.04195047764991765,,,,1,0,0.053048,0.0,20.096367,0.1913,0.4171,0,0,,0,,False,False,N,N,False
1863,zg,1809111300004455,5.1741428,59.3224713,42,0.8582079131283434,0.02551588947299956,4.0598533819213065,2800.0,0.3975889813475147,0.09775416543100074,20.401453018188477,0.15753372013568878,19.908151626586914,20.657520294189453,RRL_e,0.43,1.0,0.27348511423828087,,,,1,0,0.104314,0.0,19.382929,0.0779,0.2582,0,0,,0,,False,False,N,N,False
1865,zg,1809111300003860,4.988733,59.3392995,66,0.9873877097722047,0.004484133286776385,0.1755375093369066,2800.0,0.3192134723127902,0.03808737199514844,15.64027214050293,0.016751321032643318,15.57177448272705,15.676759719848633,NonVar,0.51,1.0,0.17553531071831338,,,,1,0,0.063021,0.0,14.909365,1.0029,0.0211,1,0,,0,,False,False,N,N,False
1865,zg,806103100018986,4.9887172,59.339311,355,0.9999999643389177,0.0078081685268632664,94.8533855200925,1.0000143393856216,0.06951428700316091,0.012263244438355601,15.657486915588379,0.01914915442466736,15.587973594665527,15.714478492736816,LPV_OSARG_RGB,0.54,1.0,94.4976041625,,,,1,0,0.063021,0.0,14.909365,1.0029,0.0211,1,0,,0,,False,False,N,N,False
1862,zg,806103100040019,5.0299878,59.3549353,64,2.3721724232179067e-08,0.0038653894235060725,0.1397175540543552,0.9972441892484041,0.320742627393619,0.018963836252127813,21.144641876220703,0.32186028361320496,20.23582649230957,21.995208740234375,DSCT,0.77,1.0,0.055969967965282405,,,,1,0,0.431723,0.0,20.423441,-0.5802,0.6134,0,0,,0,,False,False,V,V,False
1873,zg,1809111300028313,4.9797447,59.3331693,61,0.8814871928033009,0.03900304609025285,0.25850520629991564,2800.0,0.28591034614539934,0.012537207384753135,19.67536735534668,0.11594626307487488,19.455839157104492,20.183425903320312,DSCT,0.42,1.0,0.044956020599094156,,,,1,0,0.0569,0.0,18.777742,0.2984,0.1611,1,0,,0,,False,False,N,N,False
1872,zg,806103100019069,4.9842315,59.3365715,214,0.8527201468211378,0.00018033328350278274,0.507916495230677,1.0000175167475613,0.14073923870681113,0.08181307061676539,20.621761322021484,0.1681106984615326,19.92186737060547,21.07732582092285,DSCT,0.59,1.0,0.1380195263908044,,,,1,0,0.01251,0.0,19.348431,0.3424,0.2468,1,0,,0,,False,False,N,N,False
1872,zg,1809111300003938,4.98424,59.3365795,35,0.09853714879369829,0.0001449410131370622,0.44326942315389084,2800.0,0.6115312229096267,0.03744417094348943,20.598249435424805,0.23364606499671936,20.109302520751953,21.01441764831543,DSCT,0.8,1.0,0.044724793004982714,,,,1,0,0.01251,0.0,19.348431,0.3424,0.2468,1,0,,0,,False,False,N,N,False
1873,zg,806103100019168,4.9796967,59.3331813,328,0.9993503060638858,0.05255040615573907,0.6763900238264057,1.0000143393856216,0.0633194217040828,0.010177063576074046,19.70136070251465,0.0996287539601326,19.364444732666016,20.11210060119629,EB_ED,0.41,1.0,0.03959638769652475,,,,1,0,0.0569,0.0,18.777742,0.2984,0.1611,1,0,,0,,False,False,N,N,False
1887,zg,1809111300028123,5.1210971,59.3537221,11,0.0044214351926682004,0.01892384175452929,0.1875253315601304,0.9972698216389307,0.9032150013026367,0.3291432487286896,21.058067321777344,0.37094271183013916,20.336624145507812,21.61546516418457,DSCT,0.74,1.0,0.042745463930143036,,,,1,0,0.220081,0.0,19.718859,0.8827,0.3376,1,0,,0,,False,False,N,N,False
1890,zg,1809111300028099,5.022495,59.3535953,51,0.9277404562311315,0.21796109589591664,0.16091612045780565,2800.0,0.2721033019408998,0.06905520910483604,20.055334091186523,0.12783393263816833,19.714645385742188,20.36928939819336,DSCT,0.52,1.0,0.03695842424578348,,,,1,0,0.066621,0.0,18.902546,0.2442,0.1964,1,0,,0,,False,False,N,N,False
3186,zg,806103400048452,5.097965,59.249692,51,1.3807284696031002e-217,0.0003011389526307412,0.493691369172309,0.4993004979601986,0.43342292518654246,0.0884077882432065,19.774524688720703,0.5287827849388123,18.613903045654297,21.202964782714844,DSCT,0.48,1.0,0.04169414629098779,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,,False,False,V,V,False
1892,zg,806103400020599,5.1540021,59.2669894,164,0.9933894164053103,2.6769873897560084e-17,333.4203659481394,0.997378952780997,0.43017127728446697,0.07501037687434817,17.0607852935791,0.027039026841521263,16.97982406616211,17.118995666503906,LPV_OSARG_RGB,0.72,0.0,324.4204513928578,,,,1,0,0.063339,0.0,16.160931,0.4382,0.0381,1,0,,0,,False,False,N,N,False
1887,zg,806103100018663,5.121212,59.3537335,70,0.7824574473425052,0.0031189351853871273,362.1603008770985,0.9973150996523372,0.3058380892064089,0.6493479459404348,21.2939395904541,0.219621479511261,20.64788246154785,21.65672492980957,RRL_e,0.31,1.0,0.26870934618863046,,,,1,0,0.220081,0.0,19.718859,0.8827,0.3376,1,0,,0,,False,False,N,N,False
1892,zg,1809111300006093,5.15401,59.2669839,66,0.9875005160632424,0.9407960922706943,0.1755375093369066,2800.0,0.15188527450394182,0.03808737199514848,17.039955139160156,0.023657646030187607,16.965282440185547,17.143875122070312,NonVar,0.46,1.0,0.03363144406388821,,,,1,0,0.063339,0.0,16.160931,0.4382,0.0381,1,0,,0,,False,False,N,N,False
1890,zg,806103100040024,5.0224262,59.3536291,289,0.9834157893694992,0.0005160400228699428,1.0320980249907425,1.0000143393856216,0.10121910635327123,0.05000704945984436,20.110017776489258,0.12719422578811646,19.687707901000977,20.415868759155273,EB_ED,0.33,1.0,1.032055745119454,,,,1,0,0.066621,0.0,18.902546,0.2442,0.1964,1,0,,0,,False,False,N,N,False
1889,zg,806103100019133,5.1608847,59.33654,10,0.38506361329871047,0.008279241206534765,0.41431220759512416,0.13850326032732632,0.9472446291724614,0.21937255886442336,21.71139144897461,0.2807902693748474,21.192607879638672,22.21749496459961,RRL_e,0.25,1.0,0.24896628055261316,,,,1,0,0.295129,0.0,20.794168,-0.9943,1.3015,0,0,,0,,False,False,N,N,False
1895,zg,806103400020722,5.1207024,59.2537966,235,0.9747509412330494,0.10645370725331381,0.31117288585070746,1.000014139092549,0.07942467094208473,0.003737129276232862,19.82615089416504,0.11202818155288696,19.45952606201172,20.27429962158203,NonVar,0.49,1.0,0.07460268917231992,,,,1,0,0.060222,0.0,18.664888,0.3148,0.1531,1,0,,0,,False,False,N,N,False
1896,zg,806103100018564,5.0352737,59.356563,283,0.3756537858573277,0.002075223023571211,1.0322389507570406,1.0000143393856216,0.09413652644800181,0.05102115734007315,20.10809326171875,0.136183500289917,19.386959075927734,20.55629539489746,NonVar,0.63,1.0,0.042730094579470954,,,,1,0,0.028232,0.0,18.6661,0.5587,0.1592,1,0,,0,,False,False,N,N,False
1895,zg,1809111300006472,5.1207216,59.253795,60,0.060658878555598574,0.07681443074179627,0.2034323423729196,2800.0,0.27141680272413127,0.10865523012780454,19.778865814208984,0.13315977156162262,19.242746353149414,20.07056999206543,RRL_e,0.4,1.0,0.2309873265588891,,,,1,0,0.060222,0.0,18.664888,0.3148,0.1531,1,0,,0,,False,False,N,N,False
1896,zg,1809111300003361,5.0352709,59.3565727,51,0.12654860372831975,0.00360586263568985,0.4899897738504721,2800.0,0.3961965593082288,0.11489069382250039,20.093015670776367,0.16572248935699463,19.678442001342773,20.418773651123047,DSCT,0.83,1.0,0.11047288515976322,,,,1,0,0.028232,0.0,18.6661,0.5587,0.1592,1,0,,0,,False,False,N,N,False
1897,zg,806103100029393,5.1441018,59.3460927,151,0.018294664269239654,2.952329158737704e-06,1.035207307415412,1.0000143393856216,0.2351075578577148,0.16212076445092855,20.93612289428711,0.22843554615974426,20.09937286376953,21.495262145996094,CEPH_Other,0.28,1.0,1.0351175261980832,,,,1,0,0.089933,0.0,19.813791,-0.4513,0.3618,0,0,,0,,False,False,N,N,False
1898,zg,806103100018502,5.0865277,59.3593639,141,0.9990436205567956,0.0004132830028688229,1.0351278126162875,0.9973598635769475,0.1923047647204209,0.3044124362231226,21.000436782836914,0.18046934902668,20.302696228027344,21.48617172241211,NonVar,0.49,1.0,0.03283653030316315,,,,1,0,0.048787,0.0,19.283117,0.4564,0.2332,1,0,,0,,False,False,N,N,False
1897,zg,1809111300003759,5.1441483,59.3460887,22,0.11326263643296557,0.00014883810603020397,0.10494642579725269,2800.0,0.7891813131964067,0.44737426697638233,20.906898498535156,0.25997310876846313,20.27212142944336,21.268966674804688,DSCT,0.78,1.0,0.17551134982632216,,,,1,0,0.089933,0.0,19.813791,-0.4513,0.3618,0,0,,0,,False,False,N,N,False
1898,zg,1809111300003305,5.0865607,59.3594104,21,0.9669361760715385,0.10447310927558943,0.10594996148674295,2800.0,0.56737890431601,0.11640619308314085,20.885860443115234,0.1597144603729248,20.450422286987305,21.180875778198242,DSCT,0.64,1.0,0.05556838204913139,,,,1,0,0.048787,0.0,19.283117,0.4564,0.2332,1,0,,0,,False,False,N,N,False
1904,zg,806103400000197,5.1257877,59.2547495,21,0.906936234105498,0.0006718855004573784,0.16732239765909418,0.9973288712492079,0.7496221704841881,0.08966806247226664,21.554643630981445,0.21821624040603638,21.15142059326172,22.005237579345703,DSCT,0.31,1.0,0.16732224575339366,,,,1,0,0.285025,0.0,20.76899,0.0993,1.1114,0,0,,0,,False,False,N,N,False
1909,zg,806103400000163,5.0164571,59.2551747,218,0.9145905451235881,0.017399748572970143,0.42755929411027443,1.000014139092549,0.10097554260865635,0.019366194790948598,19.162078857421875,0.07451729476451874,18.844539642333984,19.436893463134766,NonVar,0.27,1.0,0.4275521340016953,,,,1,0,0.067793,0.0,18.208336,0.2176,0.1185,1,0,,0,,False,False,N,N,False
1909,zg,1809111300006380,5.0164682,59.2551588,63,0.9619342721037252,0.13266847536200474,0.3112970245975402,2800.0,0.24475515128636874,0.004896575354695418,19.149188995361328,0.07124452292919159,18.906030654907227,19.362579345703125,NonVar,0.59,1.0,0.03381826285714251,,,,1,0,0.067793,0.0,18.208336,0.2176,0.1185,1,0,,0,,False,False,N,N,False
1911,zg,806103400020757,5.1076195,59.2504615,67,0.49300423585780995,0.00811981200162037,0.4350206126401331,0.9973428846110736,0.2923333777070793,0.029885435341939173,21.19527816772461,0.23488231003284454,20.57491683959961,21.813249588012695,NonVar,0.5,1.0,0.036205052759767944,,,,1,0,0.161744,0.0,19.861992,-0.088,0.3969,0,0,,0,,False,False,N,N,False
1911,zg,1809111300006567,5.1077132,59.2504394,13,0.8982455041516775,0.003045949314074832,1.1427931460637895,2800.0,0.9001827876677082,0.2020294177290542,21.132877349853516,0.18769681453704834,20.82227325439453,21.428632736206055,CEPH_F,0.25,1.0,7.83200183823531,,,,1,0,0.161744,0.0,19.861992,-0.088,0.3969,0,0,,0,,False,False,N,N,False
3191,zg,806103400020765,5.1030885,59.2496511,12,4.1097478310389063e-10,0.0004080349405421968,4.831810006782659,0.9973723370774352,0.9362887785963444,0.4979318823747959,21.229103088378906,0.4148781895637512,20.05613136291504,21.70427131652832,DSCT,0.52,1.0,0.03152592917361984,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,,False,False,V,V,False
